problem_id,token_index,is_correct,extracted_answer,ground_truth,Neuron_5021,Neuron_10801,Neuron_13995,Neuron_12185,Neuron_5253,Neuron_3355,Neuron_786,Neuron_12004,Neuron_1674,Neuron_7981,Neuron_1050,Neuron_3874,Neuron_7938,Neuron_9692,Neuron_13933,Neuron_7129,Neuron_1793,Neuron_8384,Neuron_102
5,293,False,093,104,-0.310546875,0.1748046875,0.255859375,-1.703125,-0.05859375,0.0023651123046875,0.2177734375,-1.078125,-0.0888671875,-0.32421875,1.4375,0.302734375,-0.3984375,-1.5390625,1.21875,-0.0196533203125,-2.21875,-0.01312255859375,0.60546875
5,294,False,093,104,0.212890625,0.2490234375,0.271484375,-2.28125,0.70703125,-0.11376953125,0.177734375,-2.140625,0.11572265625,-0.130859375,2.265625,-0.04931640625,-0.23828125,0.318359375,1.8125,0.0037689208984375,-2.515625,-0.02490234375,-0.640625
5,295,False,093,104,-1.328125,0.30078125,-0.59375,-0.412109375,0.369140625,-0.1181640625,-0.37890625,-0.2392578125,-0.146484375,-0.259765625,1.1484375,-0.7890625,-0.337890625,1.28125,-0.03125,-0.007232666015625,1.46875,-0.103515625,-1.3046875
5,296,False,093,104,-0.408203125,0.1328125,0.91015625,-1.4765625,-0.29296875,0.00799560546875,0.1806640625,0.59375,0.0869140625,-0.26953125,1.7265625,0.2177734375,-0.13671875,0.173828125,1.53125,-0.00592041015625,-2.203125,-0.1279296875,-0.81640625
5,297,False,093,104,-1.640625,0.1962890625,-2.09375,0.52734375,1.015625,-0.0196533203125,0.3984375,-0.5078125,-0.89453125,-0.1494140625,1.5859375,-1.9375,-0.36328125,-0.7421875,0.5625,-0.076171875,0.0283203125,0.09423828125,-1.03125
5,298,False,093,104,-1.015625,0.2119140625,-0.244140625,-3.59375,-1.1171875,-0.1328125,-0.8671875,-1.46875,-0.8515625,-0.2080078125,0.765625,0.2099609375,0.0986328125,0.65234375,2.90625,0.05859375,-3.0625,0.80078125,-0.0009765625
5,299,False,093,104,0.345703125,0.2109375,1.4296875,-1.4296875,0.59375,-0.04296875,0.072265625,-1.6640625,5.71875,-0.23828125,-0.054931640625,0.11865234375,-1.078125,0.6875,1.5390625,0.028564453125,-3.3125,0.08056640625,-0.92578125
5,300,False,093,104,-0.62109375,0.205078125,-0.9609375,0.421875,-0.8984375,0.06787109375,0.84375,0.73828125,1.9375,-0.294921875,0.58203125,0.322265625,0.033203125,-1.703125,1.5703125,-0.0186767578125,0.47265625,-0.08935546875,-0.455078125
5,301,False,093,104,-0.224609375,0.234375,-0.56640625,2.53125,-0.8984375,0.019287109375,0.06689453125,-0.59375,-0.24609375,-0.1552734375,2.046875,0.48046875,0.404296875,-1.84375,1.578125,0.08154296875,-2.234375,0.5390625,-1.1796875
5,302,False,093,104,-1.46875,0.2451171875,-0.2060546875,0.0712890625,-1.171875,0.0133056640625,-0.1611328125,-1.0703125,-0.474609375,-0.208984375,3.375,0.259765625,-0.07763671875,-0.8984375,0.283203125,0.06982421875,-0.80078125,-0.02392578125,-0.0302734375
5,303,False,093,104,-1.140625,0.423828125,-0.703125,0.89453125,0.1640625,-0.1982421875,-0.328125,-0.51953125,-0.58203125,-0.375,0.2294921875,-1.140625,-1.7578125,0.5,-1.7578125,-0.0291748046875,-3.140625,-0.97265625,-2.21875
5,304,False,093,104,-2.109375,0.2041015625,0.01708984375,-1.4765625,0.6640625,-0.06298828125,-0.984375,-2.125,-0.79296875,-0.203125,2.328125,-0.126953125,-0.58203125,-1.5703125,1.3515625,-0.00038909912109375,-3.828125,-1.1953125,-1.40625
5,305,False,093,104,-0.80859375,0.4453125,-0.9453125,1.0703125,1.234375,-0.291015625,0.0230712890625,-0.5546875,0.1220703125,-0.2490234375,0.87109375,-0.1591796875,-0.021240234375,-1.015625,-1.875,-0.03466796875,-4.0,0.330078125,-2.359375
5,306,False,093,104,-0.734375,0.287109375,-0.212890625,2.28125,-0.26953125,-0.10986328125,-0.30078125,2.40625,-0.78125,-0.2001953125,2.453125,-0.1142578125,0.52734375,-2.765625,1.046875,0.1416015625,-2.359375,0.1650390625,-1.390625
5,307,False,093,104,-0.14453125,0.3671875,0.0169677734375,0.7734375,0.349609375,-0.07958984375,-0.083984375,2.546875,-0.6171875,-0.2021484375,4.09375,-0.1552734375,0.478515625,-0.703125,-0.921875,0.154296875,-1.8671875,-0.02880859375,0.1103515625
5,308,False,093,104,-0.81640625,0.330078125,-0.2353515625,1.171875,0.40234375,0.0322265625,-0.11474609375,0.88671875,-0.75390625,-0.2490234375,2.171875,0.39453125,0.1494140625,-1.609375,-1.9609375,0.1015625,-0.451171875,0.06103515625,-1.3515625
5,309,False,093,104,-0.9609375,0.302734375,-0.046142578125,1.046875,0.1796875,0.00518798828125,0.11181640625,2.484375,-0.75390625,-0.189453125,2.765625,0.002288818359375,0.1982421875,-0.9375,1.0078125,0.17578125,-1.7265625,0.2138671875,-1.8359375
5,310,False,093,104,-1.5,0.193359375,-0.91796875,-0.2041015625,1.234375,-0.047607421875,0.390625,0.388671875,-0.796875,-0.208984375,2.53125,-0.275390625,0.18359375,-1.6953125,-1.0546875,-0.197265625,-2.234375,0.71484375,-0.458984375
5,311,False,093,104,-4.8125,0.2412109375,-0.4296875,-4.9375,2.1875,-0.08544921875,0.173828125,-0.8203125,1.25,-0.2158203125,-2.15625,0.2353515625,-0.271484375,1.2734375,3.34375,0.0179443359375,-1.640625,0.859375,-2.375
5,312,False,093,104,-3.0,0.294921875,-1.6953125,-1.03125,1.0234375,-0.1279296875,-0.43359375,-1.28125,-0.64453125,-0.06884765625,0.349609375,0.04296875,-0.2265625,1.890625,-0.91796875,0.03466796875,-0.27734375,0.09033203125,0.39453125
5,313,False,093,104,-2.890625,0.2275390625,-3.28125,-1.0234375,2.203125,-0.0947265625,0.03515625,0.81640625,-0.83203125,-0.2060546875,-2.359375,0.036865234375,-0.09814453125,-0.055908203125,0.73046875,0.1650390625,-2.109375,-0.2080078125,-1.0625
5,314,False,093,104,-0.73046875,0.26953125,-1.03125,0.197265625,-0.33203125,-0.0101318359375,-0.4296875,1.296875,-0.76171875,-0.1103515625,3.515625,0.26953125,-0.047119140625,-0.41796875,-1.140625,0.1796875,-1.8359375,-0.1767578125,-0.9140625
5,315,False,093,104,-0.134765625,0.263671875,-0.45703125,0.90625,-0.5078125,-0.240234375,-0.09326171875,2.125,0.33203125,-0.220703125,1.0625,-0.189453125,-0.08349609375,-1.5859375,0.275390625,0.0556640625,-3.828125,-0.28125,-0.251953125
5,316,False,093,104,-0.3671875,0.15234375,0.1982421875,2.140625,-2.25,-0.046142578125,0.01123046875,2.25,-0.392578125,-0.1044921875,1.28125,-0.10107421875,-1.0390625,1.015625,-1.09375,-0.00762939453125,-2.21875,0.138671875,1.2578125
5,317,False,093,104,-1.8046875,0.267578125,-1.3984375,-0.0179443359375,2.453125,-0.15234375,-0.2470703125,-3.671875,0.1943359375,-0.205078125,-1.875,-0.318359375,-1.265625,2.84375,-0.85546875,0.003753662109375,-1.2109375,-1.2109375,-1.03125
5,318,False,093,104,-1.40625,0.07568359375,0.09326171875,-3.015625,0.5234375,-0.111328125,0.04443359375,-1.0625,-0.76953125,-0.16796875,1.8828125,-0.0152587890625,0.51171875,-1.5390625,0.203125,-0.00185394287109375,-3.1875,-0.83203125,-1.7578125
5,319,False,093,104,-0.25390625,0.2412109375,-0.984375,-0.4609375,0.78125,-0.12255859375,-0.057373046875,-1.1328125,-0.06884765625,-0.1650390625,1.2578125,-0.11328125,0.51171875,-0.2333984375,0.67578125,0.055908203125,-2.828125,0.034912109375,-3.890625
5,320,False,093,104,-0.890625,0.14453125,1.90625,4.3125,-0.166015625,0.1337890625,-1.0234375,1.3046875,-0.6796875,-0.09033203125,3.21875,0.01165771484375,0.54296875,0.11572265625,-0.392578125,0.035888671875,-1.8671875,-0.298828125,-1.6796875
5,321,False,093,104,0.173828125,0.16796875,-0.53125,3.0,-0.84765625,0.033203125,-0.22265625,1.6171875,-0.67578125,-0.15234375,0.98828125,0.451171875,-0.419921875,0.76171875,-1.6328125,0.021728515625,0.44140625,-0.53125,-1.0234375
5,322,False,093,104,-0.45703125,0.1357421875,-0.40625,2.15625,-0.94921875,0.03076171875,-1.921875,1.46875,-0.7265625,-0.035400390625,2.203125,1.0078125,0.02685546875,-1.875,-1.3359375,0.2734375,-1.203125,0.08056640625,-0.54296875
5,323,False,093,104,-0.56640625,0.2119140625,0.279296875,1.5703125,-2.59375,-0.039306640625,-0.0120849609375,0.63671875,-0.6796875,-0.1259765625,-0.01373291015625,-0.0654296875,-0.027587890625,0.90625,-2.859375,-0.0028076171875,-0.56640625,-0.51171875,-0.5234375
5,324,False,093,104,1.359375,0.08203125,-0.2236328125,-2.5625,-3.53125,-0.052490234375,0.453125,0.1328125,-0.8203125,-0.08154296875,1.5234375,0.03271484375,0.0301513671875,0.134765625,0.2294921875,0.00567626953125,-1.953125,-0.3359375,-0.5859375
5,325,False,093,104,-3.125,0.1669921875,0.0283203125,-5.125,-0.1904296875,-0.193359375,-0.5390625,-3.90625,-0.69921875,-0.2431640625,1.984375,-0.037109375,-1.2578125,-2.046875,0.51171875,-0.00153350830078125,-1.359375,-0.515625,-0.9609375
5,326,False,093,104,-0.8046875,0.34765625,-0.478515625,-1.5390625,-0.6171875,-0.21875,0.0908203125,0.447265625,0.263671875,-0.1259765625,0.1845703125,-0.0830078125,-1.515625,-1.4609375,0.58203125,0.030029296875,-3.03125,-0.2470703125,-0.3359375
5,327,False,093,104,-2.34375,0.322265625,-0.4921875,1.4453125,-1.359375,-0.12060546875,-0.0966796875,0.94921875,-0.1494140625,-0.111328125,1.1328125,0.054443359375,-0.0947265625,-1.4921875,0.890625,0.0166015625,-1.0,-0.115234375,-3.375
5,328,False,093,104,0.7890625,0.275390625,-0.38671875,0.6875,-7.25,-0.048583984375,0.0006866455078125,-1.2109375,-0.609375,-0.2001953125,0.58203125,-0.1455078125,-0.059814453125,0.341796875,-0.86328125,0.10791015625,-1.578125,-0.77734375,-0.421875
5,329,False,093,104,-0.703125,0.13671875,-0.068359375,0.033447265625,-2.8125,0.0771484375,-0.2099609375,-0.3125,-0.703125,-0.103515625,0.32421875,0.11083984375,0.287109375,0.337890625,-0.41015625,0.005706787109375,-1.171875,0.1796875,0.85546875
5,330,False,093,104,-0.330078125,0.2314453125,1.1171875,0.546875,-0.78515625,-0.1572265625,-0.1767578125,-1.4921875,-0.7109375,-0.1162109375,-1.1484375,0.0086669921875,0.126953125,-1.8046875,-0.54296875,0.048095703125,-0.0087890625,-0.3828125,0.84375
5,331,False,093,104,-2.53125,0.08984375,-0.74609375,0.236328125,-0.1162109375,0.0986328125,-0.3515625,1.4921875,-0.80078125,-0.3046875,2.453125,0.46484375,0.0308837890625,1.4375,-0.62890625,0.04736328125,0.45703125,0.1689453125,1.21875
5,332,False,093,104,-3.21875,0.314453125,-2.078125,2.078125,0.578125,-0.0888671875,-0.19140625,0.9296875,-0.81640625,-0.328125,3.171875,-0.46875,-0.057861328125,0.765625,-1.0703125,-0.016845703125,-0.039306640625,-0.1376953125,-0.62890625
5,333,False,093,104,-3.265625,-0.00154876708984375,-1.3984375,0.07763671875,1.0546875,-0.138671875,-0.1806640625,0.451171875,-0.640625,-0.2177734375,1.15625,-0.0260009765625,-0.1640625,1.2890625,-2.609375,-0.0208740234375,-2.65625,0.10693359375,0.2890625
5,334,False,093,104,-0.7890625,0.023193359375,-0.2353515625,-3.9375,-0.2470703125,-0.0068359375,-0.04052734375,-3.5625,-0.58984375,-0.1796875,-0.31640625,0.2177734375,-0.1337890625,-0.66015625,-0.9921875,0.004638671875,0.13671875,-0.1787109375,0.3515625
5,335,False,093,104,-1.0,0.111328125,0.01904296875,-0.4140625,-1.1171875,-0.06396484375,0.0218505859375,-2.96875,-0.8671875,-0.259765625,-0.73046875,-0.0021820068359375,-0.1650390625,-1.46875,0.298828125,-0.05419921875,-1.1171875,-0.3671875,0.5234375
5,336,False,093,104,0.5078125,0.1796875,0.1005859375,-0.0166015625,0.92578125,0.00341796875,0.00122833251953125,-0.83203125,-0.5703125,-0.1279296875,0.99609375,0.0213623046875,0.1904296875,-2.03125,0.9453125,0.0228271484375,-0.578125,-0.47265625,1.703125
5,337,False,093,104,0.087890625,0.34375,-0.76171875,2.03125,-2.140625,-0.205078125,-0.142578125,-1.9765625,-0.625,-0.2265625,-0.29296875,-0.2177734375,-0.3359375,0.05078125,-1.8984375,0.10400390625,-1.046875,-0.60546875,1.7265625
5,338,False,093,104,-1.0078125,0.189453125,0.306640625,-2.046875,0.95703125,-0.0380859375,0.65625,-1.703125,-0.5859375,-0.1103515625,-1.3203125,0.036376953125,0.248046875,-0.498046875,1.375,0.0072021484375,-1.0390625,-0.81640625,1.8984375
5,339,False,093,104,-2.546875,0.3828125,-0.52734375,0.19140625,1.2265625,-0.193359375,-0.05908203125,-1.109375,-0.8359375,-0.234375,-0.58984375,-0.0986328125,-0.6015625,-3.609375,-1.9921875,0.1640625,0.50390625,-0.55859375,0.353515625
5,340,False,093,104,-2.859375,0.1025390625,-2.046875,0.00958251953125,0.451171875,0.004425048828125,0.0869140625,0.1865234375,-0.78515625,-0.259765625,0.57421875,0.0074462890625,0.34765625,1.421875,0.93359375,0.0081787109375,0.1328125,0.6640625,-0.921875
5,341,False,093,104,-0.72265625,0.203125,3.4375,2.203125,-0.77734375,0.0019073486328125,0.353515625,0.2578125,-0.80859375,-0.275390625,0.75,-0.2236328125,0.0067138671875,0.89453125,-1.8359375,0.0380859375,0.302734375,0.5234375,0.484375
5,342,False,093,104,-2.375,0.150390625,-0.333984375,-3.9375,0.58203125,-0.037109375,-0.248046875,-2.765625,-0.72265625,-0.275390625,0.55859375,-0.05126953125,-0.5078125,-1.765625,-2.53125,0.08349609375,-0.439453125,-0.3828125,-0.65625
5,343,False,093,104,-0.31640625,0.11279296875,0.20703125,-2.125,0.169921875,-0.06591796875,0.0625,-3.015625,-0.85546875,-0.2578125,-0.44140625,-0.050537109375,-1.078125,-3.203125,0.55859375,0.015625,-1.5546875,0.1787109375,1.4765625
5,344,False,093,104,1.1640625,0.349609375,0.21875,-0.294921875,-0.2578125,0.0125732421875,-0.458984375,-0.32421875,-0.61328125,-0.1943359375,1.5546875,0.05810546875,0.33203125,-1.703125,0.154296875,-0.072265625,-0.3359375,-0.32421875,1.453125
5,345,False,093,104,-2.5625,0.267578125,-1.8671875,-0.3984375,0.88671875,-0.1669921875,-0.36328125,-2.109375,-0.98046875,-0.26171875,-0.296875,-0.435546875,-0.6328125,-0.6796875,-3.140625,0.1396484375,0.87890625,-0.11328125,2.15625
5,346,False,093,104,-2.203125,0.177734375,-0.546875,2.1875,0.5625,0.0869140625,0.072265625,-0.03515625,-0.80859375,-0.1337890625,-0.39453125,0.059326171875,0.2060546875,0.90625,-0.98046875,0.0096435546875,0.3984375,-0.388671875,-0.474609375
5,347,False,093,104,0.404296875,0.2333984375,-0.28125,0.8671875,-1.2734375,-0.201171875,0.107421875,-0.193359375,-0.73828125,-0.09814453125,-0.0206298828125,-0.099609375,0.046142578125,-0.5546875,-1.0703125,-0.00482177734375,-0.416015625,-0.013671875,-0.8828125
5,348,False,093,104,-0.6640625,0.1884765625,-0.515625,1.09375,-1.2734375,-0.10400390625,0.47265625,-0.0244140625,-0.490234375,-0.1416015625,0.6328125,0.14453125,0.251953125,1.515625,0.578125,0.0023345947265625,-0.97265625,0.95703125,2.1875
5,349,False,093,104,-3.078125,0.296875,-3.078125,-1.3046875,0.984375,-0.173828125,0.734375,-5.03125,0.48046875,-0.1787109375,-0.96875,-1.546875,-0.84765625,-0.49609375,1.9609375,-0.0005645751953125,-0.08935546875,0.35546875,-0.83203125
5,350,False,093,104,-0.5,0.294921875,0.40625,-2.359375,1.1640625,-0.26171875,0.490234375,1.671875,-0.36328125,-0.15625,0.87890625,0.059814453125,-0.2021484375,-1.171875,-0.203125,-0.005615234375,-2.359375,-0.63671875,-0.46484375
5,351,False,093,104,-3.25,0.2470703125,-2.234375,-3.34375,1.9765625,-0.2265625,0.33984375,-7.40625,2.28125,-0.28515625,-1.46875,-1.390625,-1.546875,-3.265625,1.5703125,0.01611328125,-1.6875,0.490234375,-0.54296875
5,352,False,093,104,-3.09375,0.30078125,-0.40625,-3.96875,0.83984375,-0.3046875,2.15625,-2.390625,-0.9609375,-0.20703125,0.98828125,-0.10595703125,-0.490234375,-1.3515625,0.85546875,0.0184326171875,-2.234375,0.875,-2.234375
5,353,False,093,104,-2.484375,0.20703125,-1.6171875,-0.99609375,0.54296875,0.057373046875,-1.328125,1.0,-0.98046875,-0.044189453125,0.2255859375,-0.2099609375,0.052978515625,1.4453125,-1.28125,0.00616455078125,-0.6484375,-0.13671875,1.6953125
5,354,False,093,104,-1.3203125,0.2421875,-1.9296875,2.03125,0.5,-0.166015625,1.0703125,0.5546875,-0.54296875,-0.150390625,0.490234375,-1.171875,-0.78515625,0.11865234375,-1.234375,-0.014892578125,-1.53125,0.1025390625,-1.53125
5,355,False,093,104,-1.3984375,0.1552734375,0.3125,-2.6875,1.4375,-0.030517578125,0.6875,2.203125,-0.82421875,-0.09423828125,1.0859375,-0.1259765625,0.0208740234375,-0.62109375,0.482421875,-0.0027313232421875,-0.6875,0.1884765625,-0.005767822265625
5,356,False,093,104,-0.35546875,0.1201171875,-1.1171875,-0.2265625,-2.125,-0.125,0.10693359375,1.4453125,-0.87109375,-0.1669921875,-1.875,0.107421875,0.326171875,-2.484375,-0.78515625,-0.008544921875,-1.3046875,-0.0712890625,-0.94140625
5,357,False,093,104,-1.40625,0.1533203125,-0.010986328125,-0.859375,0.7109375,-0.036865234375,-0.291015625,0.12109375,0.72265625,-0.1845703125,0.006317138671875,0.392578125,-0.057373046875,0.75,2.15625,-0.0118408203125,-0.32421875,1.2421875,0.63671875
5,358,False,093,104,-3.8125,0.326171875,-2.21875,-2.25,1.3359375,-0.2373046875,-0.0091552734375,-4.0,1.21875,-0.361328125,1.953125,-1.90625,-1.0625,-1.6875,-1.453125,-0.002838134765625,-1.1328125,0.08447265625,-3.1875
5,359,False,093,104,-0.9453125,0.1240234375,0.41796875,-3.078125,1.2421875,-0.1865234375,0.59375,-2.6875,-0.7265625,-0.1328125,0.1884765625,-0.002105712890625,-0.47265625,-1.40625,-0.6171875,-0.0341796875,-1.484375,0.47265625,-0.1396484375
5,360,False,093,104,-2.234375,0.1298828125,0.05517578125,-3.921875,1.046875,-0.107421875,0.73828125,-1.7890625,-0.859375,-0.25,1.8515625,0.032958984375,-0.97265625,-2.390625,0.51953125,-0.0091552734375,-0.609375,-0.158203125,2.046875
5,361,False,093,104,-0.0888671875,0.291015625,-0.2734375,-1.6796875,1.09375,-0.052978515625,0.0031585693359375,0.5546875,-0.2236328125,-0.126953125,-0.119140625,0.123046875,0.29296875,-1.71875,1.4765625,-0.26171875,-0.9765625,-0.1513671875,0.1279296875
5,362,False,093,104,-0.4140625,0.263671875,-0.7578125,-0.158203125,1.015625,-0.1318359375,-0.330078125,1.3671875,-0.74609375,-0.12451171875,0.6171875,-0.2353515625,-0.1298828125,-0.9375,0.58203125,0.2138671875,-1.0234375,-0.2451171875,0.55078125
5,363,False,093,104,-3.734375,0.373046875,0.77734375,3.828125,-0.7421875,0.035400390625,-0.005126953125,0.4296875,-0.890625,-0.1162109375,-0.123046875,0.09423828125,0.140625,0.76953125,-1.203125,-0.03564453125,0.984375,-0.8359375,0.2890625
5,364,False,093,104,2.671875,0.169921875,0.98046875,1.6953125,-2.359375,-0.1220703125,-0.8203125,1.3828125,-0.671875,-0.203125,0.97265625,-0.263671875,0.2060546875,-0.380859375,-1.71875,-0.00157928466796875,-0.279296875,1.046875,0.51171875
5,365,False,093,104,-1.484375,0.27734375,-0.80078125,-0.287109375,-0.2470703125,0.010986328125,0.1572265625,0.3515625,-0.107421875,-0.01458740234375,2.078125,0.51953125,0.1923828125,1.9375,2.046875,-0.0390625,-0.984375,0.5,1.1015625
5,366,False,093,104,-1.953125,0.20703125,-1.640625,-0.8828125,-0.1162109375,-0.1748046875,-0.322265625,-1.75,-0.53515625,-0.05322265625,0.21484375,-0.43359375,-0.34375,1.0859375,0.5078125,0.052734375,0.90234375,0.150390625,-0.07763671875
5,367,False,093,104,-0.482421875,0.2431640625,0.259765625,-0.765625,-0.00439453125,-0.2294921875,0.37890625,1.8515625,-0.59765625,-0.1455078125,-0.024658203125,-0.10986328125,-0.119140625,-0.609375,-1.09375,0.029052734375,-1.234375,0.048583984375,0.287109375
5,368,False,093,104,-1.9921875,0.33984375,-0.302734375,-0.66796875,0.62890625,-0.0159912109375,0.5703125,0.275390625,-0.77734375,-0.2373046875,0.73828125,0.255859375,-0.03466796875,0.298828125,1.359375,0.027099609375,-2.09375,1.4609375,1.8203125
5,369,False,093,104,-3.375,0.2080078125,-1.453125,0.06494140625,-0.185546875,-0.1396484375,0.03955078125,-0.75,0.08544921875,-0.3046875,0.91015625,-0.76171875,-1.921875,0.058837890625,0.5,-0.053466796875,-1.7890625,0.1484375,0.7578125
5,370,False,093,104,-1.203125,0.23046875,0.94921875,-3.546875,1.546875,-0.1982421875,0.70703125,-0.7421875,-0.84765625,-0.357421875,-0.37890625,-0.05810546875,-0.041259765625,-0.052978515625,-0.36328125,-0.007781982421875,-0.1171875,0.05419921875,-2.953125
5,371,False,093,104,-0.3671875,0.220703125,0.34375,-1.6640625,0.291015625,-0.1591796875,0.01031494140625,0.421875,3.59375,-0.2353515625,0.73046875,-0.2451171875,-0.486328125,0.1640625,3.40625,-0.03369140625,-2.28125,0.09130859375,-0.05224609375
5,372,False,093,104,-0.75,0.25390625,-0.6640625,0.453125,0.51953125,0.034912109375,0.435546875,0.212890625,2.125,-0.08251953125,0.412109375,0.18359375,-0.0283203125,-1.5234375,1.7109375,0.008056640625,-0.65234375,0.058837890625,-1.6640625
5,373,False,093,104,-1.1328125,0.298828125,-0.275390625,2.75,0.578125,-0.0576171875,-0.2431640625,-0.8125,0.546875,-0.2138671875,-1.6953125,0.28125,-0.6796875,-3.0,3.125,-0.09912109375,-1.9453125,0.15234375,0.74609375
5,374,False,093,104,-1.5703125,0.2890625,-0.37890625,2.359375,0.8046875,-0.0201416015625,-0.036865234375,1.125,-0.046875,-0.173828125,-0.671875,-0.103515625,0.06689453125,-3.171875,0.3046875,0.0380859375,-1.1484375,0.1259765625,-1.421875
5,375,False,093,104,1.28125,0.279296875,-0.546875,0.875,-3.34375,-0.050048828125,0.07177734375,-1.4765625,-0.70703125,-0.0966796875,-1.484375,-0.23046875,-0.5625,-0.40234375,-3.90625,0.2021484375,-0.70703125,-1.3984375,0.10107421875
5,376,False,093,104,-0.51171875,0.283203125,1.40625,-1.4765625,-0.6796875,0.01141357421875,0.11767578125,0.96484375,-0.74609375,-0.06689453125,-0.83203125,0.061767578125,-0.035888671875,-0.0014190673828125,1.9609375,-0.0174560546875,-1.390625,0.0245361328125,1.0390625
5,377,False,093,104,-3.640625,0.259765625,-1.0703125,-0.4375,2.03125,-0.2001953125,0.0869140625,-2.609375,-0.85546875,-0.2275390625,-1.765625,0.0064697265625,-1.46875,-4.78125,-0.337890625,0.08935546875,-0.55859375,-0.63671875,-0.66796875
5,378,False,093,104,-4.1875,0.2177734375,-1.6015625,-1.8984375,-1.5859375,-0.04638671875,-0.455078125,0.455078125,-0.5078125,-0.1962890625,0.55078125,0.04345703125,-0.6171875,0.4609375,0.58203125,0.07421875,0.9609375,0.0272216796875,0.63671875
5,379,False,093,104,-0.74609375,0.2578125,0.8046875,3.15625,-0.4609375,-0.08447265625,-0.212890625,1.6484375,-0.89453125,-0.203125,0.9765625,-0.2265625,-0.6328125,-0.0419921875,-2.0625,-0.06787109375,0.26171875,-0.32421875,0.1826171875
5,380,False,093,104,-3.21875,0.1376953125,-0.984375,-3.734375,1.796875,-0.1943359375,-0.150390625,-0.91796875,3.65625,-0.19921875,2.578125,-0.0673828125,-0.59765625,-1.453125,0.48828125,0.01171875,-0.99609375,0.11279296875,0.12451171875
5,381,False,093,104,-2.8125,0.240234375,0.1123046875,-8.75,2.578125,-0.1357421875,-0.3203125,-8.1875,-0.474609375,-0.1875,0.5625,0.1884765625,-0.8671875,-0.322265625,-2.515625,0.0252685546875,-0.2197265625,-0.703125,-1.125
5,382,False,093,104,-0.388671875,0.2177734375,0.8671875,-0.291015625,-0.1376953125,-0.044677734375,-0.0390625,-1.4609375,-0.076171875,-0.1240234375,-0.515625,0.02197265625,-0.6640625,-0.68359375,1.4296875,-0.10498046875,-2.9375,0.56640625,-2.078125
5,383,False,093,104,0.16796875,0.318359375,-0.279296875,-1.4765625,1.40625,-0.166015625,0.04150390625,-0.251953125,-0.333984375,-0.2421875,0.30859375,-0.041259765625,0.375,-3.4375,-0.30078125,0.00750732421875,-2.375,-0.3984375,-0.15234375
5,384,False,093,104,-4.9375,0.318359375,-3.890625,-1.671875,0.50390625,-0.10888671875,0.447265625,-4.40625,-0.9140625,-0.2578125,-2.171875,-0.2333984375,-1.0859375,-0.61328125,-2.5,0.1337890625,-0.671875,-0.48046875,-0.9140625
5,385,False,093,104,-1.875,0.2734375,1.1171875,-0.030029296875,0.33984375,-0.06640625,0.404296875,-0.85546875,-0.37109375,-0.1533203125,1.0,0.07080078125,-0.294921875,-0.85546875,2.09375,-0.006927490234375,-2.796875,-0.1513671875,0.59375
5,386,False,093,104,-4.34375,0.43359375,-2.421875,-1.046875,2.40625,-0.298828125,0.71484375,-1.40625,0.0625,-0.388671875,-1.2109375,-0.1494140625,-1.8046875,-2.703125,-1.6171875,0.125,-1.7578125,-0.326171875,-1.7734375
5,387,False,093,104,-4.875,0.2109375,-1.453125,-1.296875,-1.265625,-0.1435546875,-0.1318359375,-0.498046875,0.265625,-0.197265625,1.9140625,0.1787109375,-0.5703125,1.109375,1.953125,0.006927490234375,0.703125,0.142578125,-0.515625
5,388,False,093,104,-3.671875,0.11865234375,-0.169921875,0.06103515625,1.1328125,-0.1826171875,-0.2080078125,1.71875,-0.63671875,-0.3515625,0.98046875,-0.443359375,-0.85546875,0.2109375,-1.53125,-0.040771484375,-0.22265625,-0.11474609375,-0.73046875
5,389,False,093,104,-3.953125,0.2470703125,-0.373046875,-7.34375,1.3515625,-0.224609375,-0.59765625,-5.78125,-0.05419921875,-0.333984375,0.84375,-0.00177001953125,-0.384765625,-2.5625,-2.40625,0.00811767578125,-0.1455078125,-0.1962890625,-0.359375
5,390,False,093,104,-0.0274658203125,0.318359375,1.015625,-5.53125,0.9375,-0.1806640625,0.05419921875,-4.90625,2.34375,-0.314453125,0.25,-0.023193359375,-1.203125,-5.5625,2.296875,-0.07421875,-1.71875,0.234375,0.9765625
5,391,False,093,104,-0.18359375,0.353515625,0.474609375,-1.6171875,1.2109375,-0.1357421875,0.0966796875,-1.0,-0.5859375,-0.166015625,-0.185546875,0.0341796875,-0.09375,-2.546875,-1.390625,-0.01806640625,-0.53125,-0.5703125,2.65625
5,392,False,093,104,-5.125,0.318359375,-3.046875,-0.76953125,2.0625,-0.12890625,0.1533203125,-2.578125,-1.1015625,-0.17578125,-1.6015625,-0.283203125,-1.1328125,-1.3671875,-2.546875,0.2041015625,0.004852294921875,-0.1279296875,-0.82421875
5,393,False,093,104,-5.15625,0.1845703125,-0.75390625,1.3046875,-0.7265625,-0.1708984375,0.2314453125,-4.21875,-0.95703125,-0.2236328125,1.5703125,0.142578125,-0.2080078125,-0.400390625,1.4765625,0.015869140625,-1.296875,-0.3515625,-0.322265625
5,394,False,093,104,-3.1875,0.333984375,-1.1640625,-0.240234375,0.6875,-0.1787109375,-0.07958984375,-4.0,-1.1171875,-0.1298828125,-0.96875,-0.451171875,-1.28125,-0.59765625,-0.0703125,0.0703125,-1.609375,-1.1875,1.25
